"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","municipality_id","stop_desc","stop_timezone","wheelchair_boarding","platform_code","vehicle_type"
"92773","","Oitinkorpi P","62.4483083497297","25.9286614481264","2","","0","","410","","","0","",""
"92774","","Koskelantie E","62.4498507155097","25.9313563893476","2","","0","","410","","","0","",""
"92775","","Koskelantie P","62.4502448891701","25.9325830693174","2","","0","","410","","","0","",""
"92776","","Kuusa E","62.4545071837216","25.9429013205432","2","","0","","410","","","0","",""
"92777","","Kuusa P","62.4556418314608","25.9433440964892","2","","0","","410","","","0","",""
"92778","","Äijäläntien siltä I","62.4583715460036","25.9440166627303","2","","0","","410","","","0","",""
"92779","","Äijäläntien siltä L","62.4585753869089","25.9456652718786","2","","0","","410","","","0","",""
"92780","","Talaanmäki L","62.4591876480332","25.9505800549408","2","","0","","410","","","0","",""
"92781","","Talaanmäki I","62.4592833701008","25.9527751137212","2","","0","","410","","","0","",""
"92782","","Ränssi th L","62.4574746055754","25.9680763316513","2","","0","","410","","","0","",""
"92783","","Ränssi th I","62.4578016829757","25.9696331970699","2","","0","","410","","","0","",""
"92784","","Kauppisen notko I","62.4602142968521","25.9769125945201","2","","0","","410","","","0","",""
"92785","","Kauppisen notko L","62.4606502052766","25.9782599617848","2","","0","","410","","","0","",""
"92786","","Leinolantie E","62.4628032342622","25.9855529705656","2","","0","","410","","","0","",""
"92787","","Leinolantie P","62.4634571118145","25.9864968928943","2","","0","","410","","","0","",""
"92788","","Nikinsuo E","62.4684948831938","25.9892929804433","2","","0","","410","","","0","",""
"92789","","Nikinsuo P","62.4693566468492","25.990243943097","2","","0","","410","","","0","",""
"92790","","Viitalantie E","62.4729560114303","25.9972626172488","2","","0","","410","","","0","",""
"92791","","Viitalantie P","62.4736535705899","25.9983178037986","2","","0","","410","","","0","",""
"92792","","Allunlahdentie E","62.477412513911304","26.00594389809956","2","","0","","410","","","0","",""
"92793","","Allunlahdentie P","62.47803712872995","26.00760366212479","2","","0","","410","","","0","",""
"92794","","Tervatehdas E","62.4807715328506","26.0100242964144","2","","0","","410","","","0","",""
"92795","","Tervatehdas P","62.4821575615347","26.0102540864483","2","","0","","410","","","0","",""
"92796","","Hietasyrjän th P","62.486771049099026","26.010669235879355","2","","0","","410","","","0","",""
"92797","","Hietasyrjän th E","62.48605761533712","26.010486299770342","2","","0","","410","","","0","",""
"92798","","Korkeakoski L","62.4963228855164","26.0211938562963","2","","0","","410","","","0","",""
"92799","","Korkeakoski I","62.4968122016398","26.0226833060054","2","","0","","410","","","0","",""
"92800","","Miljoonatie L","62.5000352648942","26.0331731610693","2","","0","","410","","","0","",""
"92801","","Miljoonatie I","62.5003672149486","26.0341083197341","2","","0","","410","","","0","",""
"92802","","Tervalampi E","62.5044876389538","26.0389448370061","2","","0","","410","","","0","",""
"92803","","Tervalampi P","62.5054299304192","26.0398791326494","2","","0","","410","","","0","",""
"92804","","Nurmijärventie P","62.5072916713782","26.0423133054308","2","","0","","410","","","0","",""
"92805","","Nurmijärventie E","62.508109969828","26.043407423691","2","","0","","410","","","0","",""
"92806","","Isolahti E","62.5101927824674","26.0451497474955","2","","0","","410","","","0","",""
"92807","","Isolahti P","62.5111044781296","26.0456898764211","2","","0","","410","","","0","",""
"92808","","Häppäläntie E","62.5166948038275","26.0438046970399","2","","0","","410","","","0","",""
"92809","","Häppäläntie P","62.5176837047079","26.0443860064129","2","","0","","410","","","0","",""
"92810","","Äijälä E","62.5250623876539","26.0517495766453","2","","0","","410","","","0","",""
"92811","","Äijälä P","62.5256192252423","26.0515380924143","2","","0","","410","","","0","",""
"92812","","Muikkuniementie E","62.5290912368576","26.0543541144359","2","","0","","410","","","0","",""
"92813","","Muikkuniementie P","62.5297938336868","26.0549108268442","2","","0","","410","","","0","",""
"92814","","Ristilä E","62.5360822468674","26.0550045200776","2","","0","","410","","","0","",""
"92815","","Ristilä P","62.5367571477435","26.0554378338875","2","","0","","410","","","0","",""
"92816","","Uurapohjantie E","62.54152552580472","26.059201200482793","2","","0","","410","","","0","",""
"92817","","Uurapohjantie P","62.5419913758278","26.0595173352501","2","","0","","410","","","0","",""
"92818","","Lepikontie E","62.5466759582884","26.0612349402238","2","","0","","410","","","0","",""
"92819","","Lepikontie P","62.5472884484847","26.061772330944","2","","0","","410","","","0","",""
"92820","","Heinäaho E","62.554245666087326","26.06083032300153","2","","0","","410","","","0","",""
"92821","","Heinäaho P","62.5549034279092","26.06120143627838","2","","0","","410","","","0","",""
"92828","","Saarikkaantie I","62.64035200315159","26.04436581391864","3","","0","","992","","","0","",""
"92829","","Kuokankangas P","62.646527700073065","26.049649301817983","3","","0","","992","","","0","",""
"92830","","Kuokankangas E","62.64680770270804","26.049523713352176","3","","0","","992","","","0","",""
"92831","","Sumiainen kirkko E","62.65515869200012","26.04828515302399","3","","0","","992","","","0","",""
"92832","","Sumiainen kirkko P","62.65627194757515","26.04821400609162","3","","0","","992","","","0","",""
"92833","","Hakolanpelto E","62.66069826444154","26.046910732788163","3","","0","","992","","","0","",""
"92834","","Heikkisniementie E","62.68071430916492","26.037480812459986","3","","0","","992","","","0","",""
"92835","","Heikkisniementie P","62.68149489769044","26.037461880809378","3","","0","","992","","","0","",""
"92836","","Majasaari E","62.693886631511816","26.038594537192104","3","","0","","992","","","0","",""
"92837","","Majasaari P","62.69477316164787","26.038689904711937","3","","0","","992","","","0","",""
"92838","","Peiponsalmi E","62.70673423094236","26.03149819818976","3","","0","","992","","","0","",""
"92839","","Peiponsalmi P","62.70757809046954","26.030296664995483","3","","0","","992","","","0","",""
"92840","","Niinimäentie E","62.71618891378543","26.015597951722498","3","","0","","992","","","0","",""
"92841","","Niinimäentie P","62.71678703088419","26.014901684971896","3","","0","","992","","","0","",""
"92842","","Kierälahti E","62.730897230578066","25.986547991012074","3","","0","","992","","","0","",""
"92843","","Kierälahti P","62.73095226412625","25.984465208713","3","","0","","992","","","0","",""
"92844","","Matilanvirrantie 1038 E","62.734475569723095","25.97498837722747","3","","0","","992","","","0","",""
"92845","","Matilanvirrantie 1038 P","62.735306146966415","25.973676483744832","3","","0","","992","","","0","",""
"92846","","Tapionrannantie E","62.73903292856268","25.96768043538004","3","","0","","992","","","0","",""
"92847","","Tapionrannantie P","62.74011166535882","25.96654069902996","3","","0","","992","","","0","",""
"92848","","Pirttisalmi E","62.74786819246567","25.95652075965526","3","","0","","992","","","0","",""
"92849","","Pirttisalmi P","62.74865539220938","25.956407667911456","3","","0","","992","","","0","",""
"92850","","Matilanvirrantie 1358 L","62.75835385247021","25.94287859239339","3","","0","","992","","","0","",""
"92851","","Matilanvirrantie 1358 I","62.75847616920054","25.9420728945616","3","","0","","992","","","0","",""
"92852","","Jänislahdentie L","62.759953478617405","25.927210952045122","3","","0","","992","","","0","",""
"92853","","Jänislahdentie I","62.7603059410215","25.925770031488952","3","","0","","992","","","0","",""
"92854","","Riihilahdentie I","62.76425916261559","25.908468912907924","3","","0","","992","","","0","",""
"92855","","Riihilahdentie L","62.76450846937574","25.907347861916875","3","","0","","992","","","0","",""
"92856","","Parkkijärventie I","62.76974276600175","25.87503791556195","3","","0","","992","","","0","",""
"92857","","Parkkijärventie L","62.77004677791358","25.873095647106894","3","","0","","992","","","0","",""
"92858","","Petäjäniementie I","62.77367192513921","25.8502685051998","3","","0","","992","","","0","",""
"92859","","Petäjäniementie L","62.77381056245819","25.849048194996744","3","","0","","992","","","0","",""
"92860","","Vihtalahti I","62.77538534126115","25.828426767797303","3","","0","","992","","","0","",""
"92861","","Vihtalahti L","62.7754711342358","25.82723309721698","3","","0","","992","","","0","",""
"92862","","Lapinniementie I","62.77607429408608","25.818597956405643","3","","0","","992","","","0","",""
"92863","","Lapinniementie L","62.776238970200964","25.817192889726034","3","","0","","992","","","0","",""
"92864","","Välskärintie E","62.78571861703579","25.808634715865235","3","","0","","992","","","0","",""
"92865","","Välskärintie P","62.786443793537366","25.809582504110768","3","","0","","992","","","0","",""
"92866","","Hautama E","62.78995665986798","25.812671359611","3","","0","","992","","","0","",""
"92867","","Hautama P","62.7908451339795","25.81326556913182","3","","0","","992","","","0","",""
"92868","","Panda E","62.2485543770392","25.8760317677805","1","","0","","179","","","0","",""
"92869","","Panda P","62.2494690795849","25.8774944782573","1","","0","","179","","","0","",""
"92870","","Tölskä th E","62.2511016093902","25.8793405772039","1","","0","","179","","","0","",""
"92871","","Tölskä th P","62.2521795498138","25.8805087065407","1","","0","","179","","","0","",""
"92872","","Pöytäkangas E","62.256750102358","25.8816129521923","1","","0","","179","","","0","",""
"92873","","Pöytäkangas P","62.2576560417163","25.8840679914252","1","","0","","179","","","0","",""
"92874","","Rahkosentie E","62.2600338073278","25.8865761909851","1","","0","","179","","","0","",""
"92875","","Rahkosentie P","62.2611087371145","25.8877918751153","1","","0","","179","","","0","",""
"92876","","Kivilampi th E","62.264990497346","25.8882200563532","1","","0","","179","","","0","",""
"92877","","Kivilampi th P","62.2650883247754","25.8882391632907","1","","0","","179","","","0","",""
"92878","","Janatie E","62.2673205069179","25.8886713508827","1","","0","","179","","","0","",""
"92879","","Janatie P","62.267882268785","25.8887803734634","1","","0","","179","","","0","",""
"92880","","Mustalahti P","62.2721642112425","25.8902394363555","1","","0","","179","","","0","",""
"92881","","Mustalahti E","62.2724416883983","25.8903791074443","1","","0","","179","","","0","",""
"92882","","Venevalkama P","62.2748505892003","25.8915954427449","1","","0","","179","","","0","",""
"92883","","Venevalkama E","62.2757706238428","25.8920642726801","1","","0","","179","","","0","",""
"92884","","Leppävedentie 402 E","62.2798043439686","25.8933225752605","1","","0","","179","","","0","",""
"92885","","Leppävedentie 405 P","62.2803492673749","25.8934166317461","1","","0","","179","","","0","",""
"92886","","Savumäentie E","62.2851590943427","25.8920645835131","2","","0","","410","","","0","",""
"92887","","Savumäentie P","62.2856267423703","25.8917391189701","2","","0","","410","","","0","",""
"92888","","Nojosniemi th P","62.2894111547034","25.890317054427","2","","0","","410","","","0","",""
"92889","","Nojosniemi th E","62.2897170020436","25.8901567894188","2","","0","","410","","","0","",""
"92890","","Vihtiäläntie P","62.2960026408439","25.8838362219898","2","","0","","410","","","0","",""
"92891","","Vihtiäläntie E","62.2963431875223","25.8834188490369","2","","0","","410","","","0","",""
"92892","","Vaajakoskentie 391 P","62.3005848982383","25.8772647965082","2","","0","","410","","","0","",""
"92893","","Vaajakoskentie 390 E","62.3010100446601","25.8770505375462","2","","0","","410","","","0","",""
"92894","","Halkolaanintie P","62.325948383827914","25.874031705010086","2","","0","","410","","","0","",""
"92895","","Seppäläntie E","62.3283117194726","25.8713535048145","2","","0","","410","","","0","",""
"92897","","Havurinne I","62.3298442389843","25.8642824299629","2","","0","","410","","","0","",""
"92923","","Vuontee I","62.3150662624236","25.9844051672329","2","","0","","410","","","0","",""
"92924","","Vuontee L","62.3149889996824","25.9824359202011","2","","0","","410","","","0","",""
"92925","","Laukaan vankila I","62.3161087306313","25.9766374636007","2","","0","","410","","","0","",""
"92926","","Laukaan vankila P","62.3165434000768","25.9747135925798","2","","0","","410","","","0","",""
"92929","","Karisaari E","62.3229666527144","25.9642222184959","2","","0","","410","","","0","",""
"92930","","Karisaari P","62.3239859672321","25.9640129382384","2","","0","","410","","","0","",""
"92931","","Majalahti E","62.3312078105838","25.9568571994129","2","","0","","410","","","0","",""
"92932","","Majalahti L","62.3321368423152","25.9560865783019","2","","0","","410","","","0","",""
"92933","","Kuusisaaren th E","62.3327859504901","25.9509261226713","2","","0","","410","","","0","",""
"92934","","Kuusisaaren th P","62.3326499647855","25.9491799340608","2","","0","","410","","","0","",""
"92935","","Vihtalahti E","62.3380593726365","25.9350603271397","2","","0","","410","","","0","",""
"92936","","Vihtalahti P","62.3389069831498","25.9339876454498","2","","0","","410","","","0","",""
"92937","","Vihtasilta th E","62.3474242621739","25.929309725043","2","","0","","410","","","0","",""
"92939","","Mansikkaniemi E","62.355739530693","25.9333184654473","2","","0","","410","","","0","",""
"92940","","Kantolantie L","62.3561654288574","25.9325379672748","2","","0","","410","","","0","",""
"92941","","Samulinkallio I","62.3587056381157","25.923119853692","2","","0","","410","","","0","",""
"92942","","Samulinkallio L","62.3586427652768","25.923257594067","2","","0","","410","","","0","",""
"92943","","Aholantie I (Laukaa)","62.362762365268075","25.9132731987609","2","","0","","410","","","0","","3"
"92944","","Aholantie L (Laukaa)","62.36341973267221","25.911900125052675","2","","0","","410","","","0","",""
"92945","","Vehmasahontie L","62.3645236648665","25.9081085482899","2","","0","","410","","","0","",""
"92946","","Vehmasahontie I","62.3648227698373","25.9069905806035","2","","0","","410","","","0","",""
"92947","","Haavistontie I","62.366244670574964","25.901439773673378","2","","0","","410","","","0","",""
"92948","","Haavistontie L","62.36674524720321","25.899608014542295","2","","0","","410","","","0","",""
"92949","","Hermannintie I","62.366654615386075","25.889177042205937","2","","0","","410","","","0","",""
"92950","","Hermannintie L","62.3668881289606","25.888180305272225","2","","0","","410","","","0","",""
"92951","","Ysitien ramppi th E","62.312094994560965","26.494467933578893","3","","0","","77","","","0","",""
"92952","","Ysitien ramppi th P","62.31318155058521","26.493951981578785","3","","0","","77","","","0","",""
"92953","","Pirttihertuntie E","62.31777960287803","26.49071021016614","3","","0","","77","","","0","",""
"92954","","Pirttihertuntie P","62.3188962309972","26.490332644906005","3","","0","","77","","","0","",""
"92955","","Hertunniemi E","62.329680346107246","26.48159745974649","3","","0","","77","","","0","",""
"92956","","Hertunniemi P","62.33050155566447","26.480451860944726","3","","0","","77","","","0","",""
"92957","","Pihlajaseläntie E","62.33685814358666","26.471331570150447","3","","0","","77","","","0","",""
"92958","","Pihlajaseläntie P","62.33879580570228","26.468870736093848","3","","0","","77","","","0","",""
"92959","","Hankasalmen leirikeskus E","62.34448882808267","26.46567857064713","3","","0","","77","","","0","",""
"92960","","Hankasalmen leirikeskus P","62.3451738730419","26.465101495492622","3","","0","","77","","","0","",""
"92961","","Kallioaho E","62.3511810191079","26.459870931881376","3","","0","","77","","","0","",""
"92962","","Kallioaho P","62.35228828339201","26.45874093160584","3","","0","","77","","","0","",""
"92963","","Koivula E","62.35969035913071","26.45209529927245","3","","0","","77","","","0","",""
"92965","","Piilolantie E","62.36581999927413","26.448398535442752","3","","0","","77","","","0","",""
"92966","","Piilolantie P","62.36650561773687","26.447756725025968","3","","0","","77","","","0","",""
"92967","","Kantolantie E","62.36899680121254","26.445413459442122","3","","0","","77","","","0","",""
"92968","","Kantolantie P","62.37020691763539","26.444141930991528","3","","0","","77","","","0","",""
"92969","","Hännilä E","62.37182623740299","26.442401557441503","3","","0","","77","","","0","",""
"92970","","Hännilä P","62.373484753915335","26.442313199773032","3","","0","","77","","","0","",""
"92971","","Neuvolantie P","62.37965330968129","26.43965626485123","3","","0","","77","","","0","",""
"92972","","Neuvolantie E","62.380021377460665","26.43965002329083","3","","0","","77","","","0","",""
"92973","","Mäntyrannantie E","62.38261279355965","26.439184575044255","3","","0","","77","","","0","",""
"92974","","Mäntyrannantie P","62.383163177547125","26.43869060830966","3","","0","","77","","","0","",""
"92975","","Hankasalmen kirkko E","62.38657435723103","26.43690250390689","3","","0","","77","","","0","",""
"92976","","Hankasalmen kirkko P","62.38739684306001","26.436566012738467","3","","0","","77","","","0","",""
"93040","","Kuusa pohj E","62.4598511912282","25.9414544357343","2","","0","","410","","","0","",""
"93041","","Kuusa pohj P","62.4609389609358","25.9401821011287","2","","0","","410","","","0","",""
"93042","","Mäntyrannan koulu E","62.462462642537","25.9387344167892","2","","0","","410","","","0","",""
"93043","","Mäntyrannan koulu P","62.4631284816469","25.9384521530679","2","","0","","410","","","0","",""
"93044","","Naavaranta P","62.4698102255518","25.9281756830833","2","","0","","410","","","0","",""
"93045","","Naavaranta E","62.4706575616811","25.927646872196","2","","0","","410","","","0","",""
"93046","","Kotipelto E","62.4762044828522","25.9261215692111","2","","0","","410","","","0","",""
"93047","","Kotipelto P","62.476916860371","25.9252586994011","2","","0","","410","","","0","",""
"93048","","Itämäki E","62.4820782780282","25.9205411870959","2","","0","","410","","","0","",""
"93049","","Itämäki P","62.4829251284658","25.9192561497554","2","","0","","410","","","0","",""
"93050","","Peurankylä E","62.4872924935398","25.9134962391924","2","","0","","410","","","0","",""
"93051","","Peurankylä P","62.4879390844829","25.9129694462254","2","","0","","410","","","0","",""
"93052","","Peurantie E","62.49367316469","25.9045154329553","2","","0","","410","","","0","",""
"93053","","Peurantie P","62.4945390359666","25.9035458309644","2","","0","","410","","","0","",""
"93054","","Vatia E","62.5093269669661","25.8843400109798","2","","0","","410","","","0","",""
"93055","","Vatia P","62.5094402991971","25.8823594214158","2","","0","","410","","","0","",""
"93056","","Kapeenkoskentie P","62.5139599097038","25.8717242340816","2","","0","","410","","","0","",""
"93057","","Kapeenkoskentie E","62.5148367331433","25.8706528818604","2","","0","","410","","","0","",""
"93058","","Peräaho E","62.51862322235","25.8728135509171","2","","0","","410","","","0","",""
"93059","","Peräaho P","62.5196818522101","25.8739689104181","2","","0","","410","","","0","",""
"93060","","Juholantie E","62.5247482234364","25.872899165649","2","","0","","410","","","0","",""
"93061","","Juholantie P","62.5261577696035","25.8724757730617","2","","0","","410","","","0","",""
"93062","","Aapinaho E","62.5389730922392","25.863441440375716","2","","0","","410","","","0","",""
"93063","","Aapinaho P","62.539513902168494","25.861973114218653","2","","0","","410","","","0","",""
"93064","","Kaura-aho th E","62.54359515417452","25.85980823081024","3","","0","","992","","","0","",""
"93065","","Kaura-ahontie E","62.546121361271","25.860815005310368","3","","0","","992","","","0","",""
"93066","","Kaura-ahontie P","62.54694015851605","25.861256142296796","3","","0","","992","","","0","",""
"93067","","Nakertaja E","62.55360817060342","25.854858851789675","3","","0","","992","","","0","",""
"93068","","Nakertaja P","62.5542373822077","25.853894598323464","3","","0","","992","","","0","",""
"93069","","Vuorikuja E","62.558625128169076","25.84935184796824","3","","0","","992","","","0","",""
"93070","","Vuorikuja P","62.5602368504301","25.84776746189584","3","","0","","992","","","0","",""
"93071","","Hotellinpolku P","62.56257384792682","25.842569680045525","3","","0","","992","","","0","",""
"93072","","Hotellinpolku E","62.5627936951313","25.842163766763974","3","","0","","992","","","0","",""
"93073","","Suolahti kirkko I","62.563090250716634","25.838842966199106","3","","0","","992","","","0","",""
"93074","","Alkula I","62.56307952946419","25.83028738563379","3","","0","","992","","","0","",""
"93075","","Alkula L","62.563109824858735","25.82735390423267","3","","0","","992","","","0","",""
"93076","","Alkula teoll. I","62.56317596504815","25.821462394903673","3","","0","","992","","","0","",""
"93077","","Alkula teoll. L","62.563205008031616","25.818560614097393","3","","0","","992","","","0","",""
"93078","","Kotimäki I","62.56342019866984","25.804683186866683","3","","0","","992","","","0","",""
"93079","","Kotimäki L","62.56363872711083","25.802897285721656","3","","0","","992","","","0","",""
"93080","","Hämepohja th I","62.567227241695825","25.7882592056531","3","","0","","992","","","0","",""
"93081","","Paatelanlahti L","62.567734066776595","25.78622720196645","3","","0","","992","","","0","",""
"93082","","Paatelan kanava P","62.57118209496484","25.781385158108787","3","","0","","992","","","0","",""
"93083","","Paatelan kanava E","62.57234236806351","25.781481049797083","3","","0","","992","","","0","",""
"93084","","Paatela P","62.575484625969054","25.782095784295674","3","","0","","992","","","0","",""
"93085","","Paatela E","62.575869138755564","25.78224881501935","3","","0","","992","","","0","",""
"93086","","Rotkolan alikulku E","62.58077268645778","25.782050986123682","3","","0","","992","","","0","",""
"93087","","Rotkolan alikulku P","62.58136298595048","25.781456549894013","3","","0","","992","","","0","",""
"93088","","Valio th P","62.58535879318525","25.77694649860301","3","","0","","992","","","0","",""
"93089","","Valio th E","62.58561873879819","25.776465517457364","3","","0","","992","","","0","",""
"93090","","Pakokangas E","62.58876124617376","25.770273291963782","3","","0","","992","","","0","",""
"93091","","Pakokangas P","62.5892495046741","25.76948617659008","3","","0","","992","","","0","",""
"93092","","Aholankangas E","62.593528789405106","25.76231459536667","3","","0","","992","","","0","",""
"93093","","Aholankangas P","62.59411626037144","25.76118650266114","3","","0","","992","","","0","",""
"93094","","Kovala th I","62.597214232006046","25.754969168789568","3","","0","","992","","","0","",""
"93095","","Kovala th L","62.597755392677456","25.753319277974335","3","","0","","992","","","0","",""
"93096","","Botnia th I","62.60019231796839","25.745742874711294","3","","0","","992","","","0","",""
"93097","","Botnia th L","62.60074942404061","25.744004697783428","3","","0","","992","","","0","",""
"93098","","Hiskimäen koulu I","62.601985121415844","25.739330874494737","3","","0","","992","","","0","",""
"93099","","Hiskinmäen koulu L","62.60201398861392","25.738973284135778","3","","0","","992","","","0","",""
"93100","","Viiskulma L","62.60156627147025","25.729737070367275","3","","0","","992","","","0","",""
"93101","","Viiskulma I","62.60151088313162","25.729880733453697","3","","0","","992","","","0","",""
"93102","","Karhunlähde E","62.60856654077834","25.70426991942341","3","","0","","992","","","0","",""
"93103","","Karhunlähde P","62.60864712932045","25.704074120665222","3","","0","","992","","","0","",""
"93104","","Römmi I","62.61474294343451","25.689173008343513","3","","0","","992","","","0","",""
"93389","","Ruokosenkangas P","62.16960493552221","26.166897290571207","3","","0","","850","","","0","",""
"100000","","Kintauden koulu","62.273397108155024","25.333890024194623","3","","0","","592","","","0","","3"
"112514","","Laukaa linja-autoasema","62.414913839778166","25.95224724199675","2","","0","","410","","","0","",""
"142648","","Tervala 1","62.2155447537345","25.7151751504026","1","","0","","179","","","0","",""
"142792","","Ramppi Muurame I","62.1390834946774","25.6684360519443","2","","0","","500","","","0","",""
"142793","","Setäläntie P","62.137479098655","25.6737841502965","2","","0","","500","","","0","",""
"142794","","Säynätsalo th I","62.1370787313469","25.6766715773302","2","","0","","500","","","0","",""
"142796","","Kotirannantie I","62.1379986503766","25.6848497742757","2","","0","","500","","","0","",""
"142797","","Paavalinvuori th L","62.1394248732585","25.6942609787521","2","","0","","500","","","0","",""
"142798","","Paavalinvuori th I","62.1397060065007","25.695735849286","2","","0","","500","","","0","",""
"142802","","Karkaussaari th I","62.1393535619111","25.7261873849133","2","","0","","179","","","0","",""
"142804","","Kinkovuori  L","62.1374010627009","25.7337280893124","2","","0","","179","","","0","",""
"142805","","Kinkovuori I","62.1375781368102","25.7361482656713","2","","0","","179","","","0","",""
"142806","","Karkauspohja L","62.1389713900728","25.742202315171","2","","0","","179","","","0","",""
"142807","","Karkauspohja I","62.1391580305833","25.7445649002755","2","","0","","179","","","0","",""
"142808","","Riihelä L","62.13900511182203","25.75834565985194","2","","0","","179","","","0","",""
"142809","","Eteläväylä 22 I","62.19042620568197","25.694856107449038","1","","0","","179","","","0","",""
"142810","","Eteläväylä 18 I","62.19006922305517","25.701439794384534","1","","0","","179","","","0","",""
"142811","","Sohlberginkatu L","62.1897702982953","25.706395014044","1","","0","","179","","","0","",""
"142812","","Sohlberginkatu I","62.189615044708","25.7086193476116","1","","0","","179","","","0","",""
"142813","","Keljonkangas L","62.1890975887173","25.7116647039733","1","","0","","179","","","0","",""
"142814","","Keljonkangas  E","62.1880472297545","25.7145241403845","1","","0","","179","","","0","",""
"142815","","Välitie P","62.1871518332688","25.7156209589963","1","","0","","179","","","0","",""
"142816","","Välitie  E","62.1859221240239","25.7171249195046","1","","0","","179","","","0","",""
"142817","","Sääksvuorentie P","62.1834231610281","25.7206324896605","1","","0","","179","","","0","",""
"142818","","Sääksvuorentie E","62.1827486533554","25.7218444802163","1","","0","","179","","","0","",""
"142819","","Sääkslahti P","62.1801490286456","25.7296419351281","1","","0","","179","","","0","",""
"142820","","Sääkslahti E","62.1793419160219","25.7323304459974","1","","0","","179","","","0","",""
"142821","","Tapani E","62.176931538993955","25.7388721859335","1","","0","","179","","","0","",""
"142823","","Tapani P","62.17671736950177","25.73963473375999","1","","0","","179","","","0","",""
"142825","","Ahosenveräjä P","62.17066456129175","25.746204996785146","2","","0","","500","","","0","",""
"142826","","Ahosenveräjä E","62.16997601568495","25.746312122522216","2","","0","","500","","","0","",""
"142827","","Kinkomäki P","62.1681170167154","25.7469382829579","2","","0","","500","","","0","",""
"142828","","Kinkomäki E","62.1673111013324","25.7473429741919","2","","0","","500","","","0","",""
"142829","","Olympiakylä E","62.1624071587846","25.7503742190604","2","","0","","500","","","0","",""
"142830","","Olympiakylä P","62.1619112287033","25.7506824039779","2","","0","","500","","","0","",""
"142831","","Kinkomaan sairaala th P","62.1573728276851","25.754338920443","2","","0","","500","","","0","",""
"142832","","Kinkomaan sairaala th E","62.1573081529883","25.7544045594617","2","","0","","500","","","0","",""
"142833","","Kertuntie P","62.1521400526501","25.7536212994531","2","","0","","500","","","0","",""
"142834","","Kertuntie E","62.151424390407","25.753145383139","2","","0","","500","","","0","",""
"142835","","Betonivalimo P","62.147133173388006","25.750046476770475","2","","0","","500","","","0","",""
"142836","","Betonivalimo E","62.14689126832378","25.74969687490805","2","","0","","500","","","0","",""
"142837","","Ss-Vuorensyrjä P","62.143355443354324","25.74439943874319","2","","0","","179","","","0","",""
"142838","","Vuorensyrjä E","62.1429155390682","25.743828935917","2","","0","","179","","","0","",""
"142839","","Kinkovuorentie th P","62.1401073675765","25.7426056485017","2","","0","","179","","","0","",""
"142842","","Tammitie 2 I","62.2411288278933","25.8132550383514","1","","0","","179","","","0","",""
"142843","","Viherlandia P","62.2339731393044","25.8134531906926","1","","0","","179","","","0","",""
"142846","","Hieta-aho E","62.166832177967905","25.68314647538557","2","","0","","500","","","0","",""
"142847","","Hieta-aho P","62.1677002186435","25.683336123696503","2","","0","","500","","","0","",""
"142848","","Rajahongantie E","62.1747489952183","25.6859916632782","2","","0","","500","","","0","",""
"142849","","Rajahongantie P","62.1754212921237","25.6864162765722","2","","0","","500","","","0","",""
"142850","","Rajarinne E","62.1788192245174","25.6895654448479","1","","0","","179","","","0","",""
"142851","","Rajarinne P","62.1796043542577","25.6909241074084","1","","0","","179","","","0","",""
"142866","","Rutalahti E","61.99648400912036","25.974465472177766","3","","0","","172","","","0","","3"
"142876","","Leppälahdenväylä 17 P","62.117764787334245","26.093172869512877","3","","0","","850","","","0","",""
"142877","","Leppälahdenväylä 17 E","62.11750889874409","26.093424997160103","3","","0","","850","","","0","",""
"142878","","Sahinjoentie P","62.119398120329556","26.08742143547085","3","","0","","850","","","0","",""
"142879","","Koivukumpu E","62.12604738651278","26.07809885485043","3","","0","","850","","","0","",""
"142880","","Koivukumpu P","62.12712844927963","26.077647388742847","3","","0","","850","","","0","",""
"142881","","Kettukankaantie P","62.138369838646156","26.066295935007556","3","","0","","850","","","0","",""
"142883","","Humalajärventie P","62.139986607394746","26.055884799789432","3","","0","","850","","","0","",""
"142884","","Leinosrannantie E","62.14060951702333","26.03871342038189","3","","0","","850","","","0","",""
"142886","","Kurkela E","62.14266307991937","26.03379901359672","3","","0","","850","","","0","",""
"142887","","Matara-aho E","62.148835187765066","26.01819165472757","3","","0","","850","","","0","",""
"142888","","Matara-aho P","62.14923014552336","26.017797674589012","3","","0","","850","","","0","",""
"142889","","Heiska P","62.15591499573875","26.008299729655807","3","","0","","850","","","0","",""
"142891","","Kuusela P","62.16138441261675","26.00120176364034","3","","0","","850","","","0","",""
"142892","","Matarasalo E","62.166058905902034","25.997436783147062","3","","0","","850","","","0","",""
"142893","","Matarasalo P","62.166658848421754","25.997436783147062","3","","0","","850","","","0","",""
"142894","","Rusila E","62.1719236263928","25.9905202912996","2","","0","","179","","","0","",""
"142895","","Rusila P","62.1722759237328","25.9898961667706","2","","0","","179","","","0","",""
"142896","","Talsanlampi E","62.1777354640118","25.97856846232","2","","0","","179","","","0","",""
"142897","","Talsanlampi P","62.1792590887918","25.9758946486147","2","","0","","179","","","0","",""
"142898","","Hanhimäentie E","62.183344528515335","25.971809735998644","2","","0","","179","","","0","",""
"142899","","Hanhimäentie P","62.1839161916708","25.9713331032673","2","","0","","179","","","0","",""
